age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
40,Private,62456,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Male,1506,0,38,United-States,<=50K
54,Private,44394,HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,2738,0,37,United-States,<=50K
42,State-gov,139369,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,1506,0,45,United-States,<=50K
44,State-gov,235296,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,1506,0,35,United-States,<=50K
54,Private,53028,Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,1506,0,34,United-States,<=50K
43,Private,418030,11th,7,Divorced,Sales,Unmarried,White,Male,1506,37,52,Mexico,<=50K
45,Federal-gov,174164,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,1506,0,43,United-States,<=50K
62,Local-gov,110962,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,1471,0,32,United-States,<=50K
35,Federal-gov,64278,Bachelors,13,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,1471,0,45,Cambodia,<=50K
35,Private,211363,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,1471,0,37,United-States,<=50K
35,Private,280691,12th,8,Separated,Adm-clerical,Unmarried,White,Female,1471,0,45,United-States,<=50K
50,Federal-gov,484808,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,1471,0,40,United-States,<=50K
58,Private,88567,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,1523,0,38,United-States,<=50K
42,Private,260913,Assoc-acdm,12,Separated,Tech-support,Unmarried,White,Female,1471,0,30,United-States,<=50K
76,Private,148628,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1455,0,8,United-States,<=50K
70,Private,87445,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,1424,0,40,United-States,<=50K
79,Private,92368,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1424,0,21,United-States,<=50K
70,Local-gov,58585,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1424,0,5,United-States,<=50K
70,Self-emp-not-inc,183914,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,1409,0,51,United-States,<=50K
70,Self-emp-inc,154081,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,1409,0,4,?,<=50K
68,Self-emp-not-inc,282344,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,1409,0,38,United-States,<=50K
78,?,155325,9th,5,Married-civ-spouse,?,Husband,Black,Male,1409,0,8,United-States,<=50K
71,?,106685,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,1409,26,13,United-States,<=50K
81,?,132518,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,1409,0,34,United-States,<=50K
84,Self-emp-not-inc,246332,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,1409,0,45,United-States,<=50K
78,?,73469,10th,6,Married-civ-spouse,?,Husband,White,Male,1173,0,43,United-States,<=50K
74,Private,116201,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1173,0,74,United-States,<=50K
58,?,190913,7th-8th,4,Married-civ-spouse,?,Wife,White,Female,1173,0,45,Puerto-Rico,<=50K
46,Self-emp-inc,200658,HS-grad,9,Divorced,Sales,Unmarried,White,Male,1151,39,52,United-States,<=50K
38,Private,376799,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,1990,0,44,United-States,<=50K
40,Private,256411,Bachelors,13,Divorced,Sales,Unmarried,White,Female,1151,0,41,United-States,<=50K
40,Local-gov,82493,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,1151,0,34,United-States,<=50K
33,Private,147340,HS-grad,9,Divorced,Sales,Unmarried,White,Male,1151,0,33,United-States,<=50K
29,Local-gov,190410,Some-college,10,Never-married,Protective-serv,Unmarried,Other,Male,1151,0,41,United-States,<=50K
48,Private,161182,Assoc-acdm,12,Never-married,Prof-specialty,Unmarried,Black,Female,1151,0,52,United-States,<=50K
37,Private,140969,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,1151,0,47,Germany,<=50K
72,?,151139,9th,5,Widowed,?,Unmarried,White,Female,1111,0,15,United-States,<=50K
69,?,151456,10th,6,Divorced,?,Not-in-family,White,Female,1086,102,25,United-States,<=50K
81,?,142337,HS-grad,9,Widowed,?,Not-in-family,White,Female,1086,0,23,United-States,<=50K
70,?,97208,HS-grad,9,Widowed,?,Not-in-family,White,Male,1086,0,38,United-States,<=50K
66,Self-emp-not-inc,105959,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,1086,0,63,United-States,<=50K
21,Private,188985,9th,5,Never-married,Other-service,Own-child,White,Male,1055,0,22,United-States,<=50K
27,Local-gov,211960,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,1055,0,37,United-States,<=50K
24,?,157638,HS-grad,9,Never-married,?,Not-in-family,White,Female,2198,0,43,United-States,<=50K
18,?,354060,10th,6,Never-married,?,Own-child,White,Male,1055,0,29,United-States,<=50K
21,?,197388,Some-college,10,Never-married,?,Own-child,White,Male,1122,0,48,United-States,<=50K
19,Private,110058,11th,7,Never-married,Adm-clerical,Own-child,White,Female,1055,0,25,United-States,<=50K
68,Self-emp-not-inc,173184,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,1055,0,45,United-States,<=50K
21,?,37590,HS-grad,9,Never-married,?,Own-child,White,Female,1055,0,13,United-States,<=50K
22,Private,135305,10th,6,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,1055,0,17,United-States,<=50K
36,Private,173222,HS-grad,9,Never-married,Other-service,Own-child,White,Female,1055,0,38,United-States,<=50K
38,Local-gov,150233,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,1055,0,45,United-States,<=50K
20,Private,133825,11th,7,Never-married,Other-service,Own-child,White,Male,1055,0,18,United-States,<=50K
22,Private,116017,12th,8,Separated,Prof-specialty,Own-child,White,Female,1055,0,37,United-States,<=50K
20,Private,182248,HS-grad,9,Never-married,Sales,Other-relative,White,Female,1055,0,31,United-States,<=50K
23,Private,225349,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,1055,0,27,United-States,<=50K
29,Private,195361,11th,7,Never-married,Other-service,Own-child,Black,Male,1055,0,34,United-States,<=50K
45,Private,90851,Some-college,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,1055,0,40,United-States,<=50K
20,Private,183359,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,1055,0,28,United-States,<=50K
24,Private,263283,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,1055,0,32,United-States,<=50K
64,Private,137685,9th,5,Never-married,Priv-house-serv,Not-in-family,Black,Female,1055,0,21,United-States,<=50K
22,Private,224334,12th,8,Never-married,Sales,Other-relative,White,Male,2251,0,42,United-States,<=50K
21,Private,139730,Some-college,10,Never-married,Sales,Other-relative,White,Male,1055,0,17,United-States,<=50K
21,Private,57860,11th,7,Never-married,Sales,Own-child,White,Female,1055,0,18,India,<=50K
23,Private,200756,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,1055,0,33,United-States,<=50K
25,Private,130061,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,2688,0,21,United-States,<=50K
91,?,241807,Bachelors,13,Widowed,?,Other-relative,White,Female,991,104,13,United-States,<=50K
75,?,305647,Bachelors,13,Separated,?,Not-in-family,White,Female,991,0,7,United-States,<=50K
72,Private,322032,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,991,0,17,United-States,<=50K
72,Private,184516,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,991,0,21,United-States,<=50K
69,Private,175398,HS-grad,9,Separated,Protective-serv,Not-in-family,White,Male,991,0,18,United-States,<=50K
58,Private,176013,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Male,914,0,37,United-States,<=50K
38,Private,136046,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,914,0,43,Germany,<=50K
56,Local-gov,175339,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,914,0,48,United-States,<=50K
44,Private,107657,HS-grad,9,Widowed,Exec-managerial,Other-relative,White,Male,914,0,44,United-States,<=50K
26,Private,119346,9th,5,Never-married,Craft-repair,Unmarried,White,Male,914,0,37,United-States,<=50K
50,Private,192036,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,914,0,43,United-States,<=50K
44,Private,91201,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,914,0,42,United-States,<=50K
48,Local-gov,205264,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,914,0,41,United-States,<=50K
38,Local-gov,293504,HS-grad,9,Never-married,Farming-fishing,Not-in-family,Black,Male,594,75,61,United-States,<=50K
56,?,275102,12th,8,Never-married,?,Other-relative,Black,Male,594,0,42,United-States,<=50K
61,Private,155164,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,594,0,20,United-States,<=50K
19,?,182159,Some-college,10,Never-married,?,Own-child,White,Female,2278,16,12,United-States,<=50K
21,Private,721988,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,594,0,43,United-States,<=50K
58,Private,271174,Some-college,10,Divorced,Exec-managerial,Other-relative,White,Female,594,0,12,United-States,<=50K
25,Private,191654,Some-college,10,Never-married,Other-service,Own-child,White,Female,594,0,13,United-States,<=50K
23,Private,299001,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,594,0,37,United-States,<=50K
19,Private,33036,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,594,0,32,United-States,<=50K
20,Private,197623,11th,7,Never-married,Other-service,Own-child,White,Male,594,0,13,United-States,<=50K
20,?,209391,Some-college,10,Never-married,?,Own-child,White,Female,594,0,9,United-States,<=50K
46,Private,417355,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,594,0,16,United-States,<=50K
21,Private,244892,Some-college,10,Never-married,Prof-specialty,Other-relative,Black,Female,594,0,20,United-States,<=50K
27,Private,147844,Assoc-voc,11,Divorced,Sales,Own-child,White,Female,594,0,40,United-States,<=50K
48,Local-gov,329774,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,594,0,17,Mexico,<=50K
54,Local-gov,42532,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,594,0,15,United-States,<=50K
22,?,261875,Some-college,10,Never-married,?,Own-child,White,Male,594,0,10,United-States,<=50K
31,Private,182236,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,594,0,47,Germany,<=50K
41,Private,82462,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,594,0,53,United-States,<=50K
21,Private,191071,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,594,0,23,United-States,<=50K
48,Private,71250,Assoc-voc,11,Never-married,Priv-house-serv,Not-in-family,White,Male,594,0,22,United-States,<=50K
20,Private,216747,12th,8,Never-married,Craft-repair,Own-child,White,Male,594,0,20,United-States,<=50K
21,Self-emp-not-inc,237111,11th,7,Never-married,Other-service,Own-child,White,Female,594,0,2,United-States,<=50K
25,Private,291632,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,594,0,41,?,<=50K
19,Private,226107,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,594,0,31,United-States,<=50K
25,?,66676,Some-college,10,Never-married,?,Own-child,Other,Female,1848,0,38,United-States,<=50K
20,Private,286818,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,594,0,39,United-States,<=50K
24,Private,314341,11th,7,Never-married,Other-service,Own-child,Black,Male,594,0,19,United-States,<=50K
24,State-gov,61532,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,2309,0,21,United-States,<=50K
23,Local-gov,37710,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,594,0,27,United-States,<=50K
22,Private,200850,12th,8,Never-married,Sales,Own-child,White,Male,594,8,15,United-States,<=50K
26,Local-gov,312958,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,594,0,4,United-States,<=50K
29,Private,136320,HS-grad,9,Never-married,Other-service,Own-child,White,Female,594,0,12,United-States,<=50K
22,Private,101352,11th,7,Never-married,Craft-repair,Own-child,White,Male,594,0,38,United-States,<=50K
79,Self-emp-not-inc,156448,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,401,0,17,United-States,<=50K
95,?,40737,HS-grad,9,Widowed,?,Not-in-family,White,Male,1937,0,9,United-States,<=50K
43,State-gov,329650,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,114,0,41,United-States,<=50K
22,Private,64965,9th,5,Never-married,Adm-clerical,Unmarried,Black,Female,114,74,22,United-States,<=50K
42,Private,160757,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,114,0,43,United-States,<=50K
38,Private,174778,9th,5,Divorced,Craft-repair,Unmarried,White,Male,114,0,54,United-States,<=50K
42,Private,259846,10th,6,Widowed,Transport-moving,Unmarried,Black,Male,573,199,41,United-States,<=50K
26,Private,114361,HS-grad,9,Never-married,Other-service,Own-child,White,Female,114,0,45,United-States,<=50K
51,Self-emp-not-inc,89203,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,18,United-States,<=50K
42,Private,203820,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
57,Private,216724,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,38,United-States,<=50K
33,Private,356359,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,44,Cuba,<=50K
39,Private,297243,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,44,United-States,<=50K
50,Private,156919,9th,5,Married-spouse-absent,Other-service,Not-in-family,Black,Female,0,0,14,Jamaica,<=50K
53,Self-emp-not-inc,202335,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,49,United-States,>50K
42,Private,287728,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,1097,0,78,United-States,>50K
33,State-gov,154530,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,41,India,>50K
24,Private,128930,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,34,United-States,<=50K
33,Private,213480,Assoc-acdm,12,Never-married,Sales,Not-in-family,Black,Male,0,125,53,United-States,<=50K
43,Private,111934,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,45,?,>50K
37,Private,222900,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,44,Mexico,<=50K
27,Self-emp-not-inc,168620,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,34,United-States,<=50K
34,Private,189024,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,41,United-States,<=50K
39,Private,30759,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K
46,Self-emp-not-inc,296839,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,48,United-States,>50K
45,Private,193096,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,62,United-States,>50K
57,Private,306290,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,19,United-States,<=50K
38,Federal-gov,69529,9th,5,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,45,United-States,<=50K
61,Private,109887,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,39,United-States,<=50K
59,Local-gov,231399,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,41,United-States,>50K
23,Private,178997,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,41,United-States,<=50K
55,?,185453,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,98,60,South,>50K
40,Private,349378,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,82,United-States,<=50K
51,Private,190057,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,United-States,<=50K
26,Local-gov,186607,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,White,Male,0,48,50,United-States,<=50K
25,Private,243677,Some-college,10,Never-married,Sales,Own-child,Black,Male,0,0,47,United-States,<=50K
31,Federal-gov,59139,Some-college,10,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,38,United-States,<=50K
27,State-gov,309016,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,16,United-States,<=50K
50,Private,266376,11th,7,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,43,Puerto-Rico,<=50K
24,Private,192597,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,1231,0,41,United-States,<=50K
23,Private,569941,HS-grad,9,Married-AF-spouse,Adm-clerical,Wife,White,Female,0,0,23,United-States,<=50K
35,Private,91549,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,1986,0,38,?,>50K
51,Self-emp-not-inc,240566,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,<=50K
34,Private,490564,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,<=50K
58,Self-emp-not-inc,92102,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,39,United-States,<=50K
26,Private,168798,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,932,47,48,United-States,<=50K
52,Private,102443,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,39,United-States,<=50K
26,Private,313714,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,38,United-States,<=50K
60,Federal-gov,312473,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,43,United-States,>50K
55,Private,153572,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,188,43,United-States,<=50K
47,Private,131326,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,1529,0,38,United-States,<=50K
46,State-gov,108272,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,41,United-States,<=50K
31,Private,279927,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,1914,0,45,United-States,<=50K
26,Private,33697,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Other,Female,0,52,45,United-States,<=50K
23,Private,214005,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,28,?,<=50K
51,Federal-gov,266792,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,57,United-States,>50K
48,Self-emp-inc,118795,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,63,United-States,<=50K
46,Private,229730,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,42,United-States,>50K
50,Private,238000,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,Mexico,<=50K
