customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4145-UQXUQ,Female,1,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,919.39,Yes
2632-TACXW,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),43.25,1673.51,No
8146-QQKZH,Female,0,Yes,No,76,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.15,6040.6,No
1767-CJKBA,Male,0,No,No,74,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.5,1755.78,No
6445-TNRXS,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),122.0,7939.64,No
4581-LNWUM,Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,63.15,823.0,No
4869-EPIUS,Male,0,Yes,No,61,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,84.4,4603.0,No
9948-YPTDG,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,88.15,3127.89,Yes
1236-WFCDV,Male,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.95,1272.15,Yes
1915-OAKWD,Female,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),39.0,620.39,No
7296-PIXQY,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,78.8,1166.04,No
4883-QICIH,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.45,2508.19,Yes
3354-OADJP,Female,0,No,No,19,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),69.15,639.96,No
3524-WQDSG,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.2,4332.71,No
0810-DHDBD,Female,0,No,No,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),92.7,4118.88,No
4026-SKKHW,Male,0,No,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.85,215.78,No
2829-HYVZP,Male,0,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,40.0,855.0,No
8329-IBCTI,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.45,43.23,Yes
1271-SJBGZ,Male,1,No,No,16,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,58.55,713.2,Yes
3845-JHAMY,Female,0,Yes,Yes,24,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.7,815.74,No
7013-PSXHK,Female,0,No,No,47,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,99.65,3439.23,No
5669-SRAIP,Female,0,No,No,7,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,43.8,267.51,Yes
5981-ITEMU,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.4,3822.32,Yes
3486-NPGST,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,37.95,858.11,No
6941-PMGEP,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.8,502.26,Yes
1624-WOIWJ,Female,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,89.9,902.25,Yes
2074-GKOWZ,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.25,194.09,Yes
0376-YMCJC,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,104.1,2107.9,Yes
6100-FJZDG,Male,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.65,613.4,No
4829-ZLJTK,Female,1,Yes,No,78,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,115.8,8093.09,No
1730-VFMWO,Female,0,Yes,No,34,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.3,1940.54,No
7143-BQIBA,Male,0,No,No,14,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),70.15,714.86,No
3800-LYTRK,Female,0,No,No,23,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,62.8,886.03,No
0634-SZPQA,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.45,2201.24,Yes
9646-NMHXE,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,30.45,1109.18,No
7030-NJVDP,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,96.85,2301.4,No
5536-RTPWK,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.55,4860.0,Yes
8883-GRDWQ,Male,1,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,58.0,1105.9,No
6166-ILMNY,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),89.45,394.74,Yes
3097-NNSPB,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),64.55,289.5,Yes
7771-ZONAT,Male,0,No,No,28,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),74.35,1535.41,No
0655-RBDUG,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.95,725.42,Yes
2111-DWYHN,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.2,180.92,No
4194-WHFCB,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),111.45,5764.32,No
4121-AGSIN,Female,0,Yes,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),33.6,1617.11,No
4361-BKAXE,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),126.9,4689.89,Yes
9845-PEEKO,Female,1,No,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),79.7,4596.95,No
0455-XFASS,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.65,310.31,No
0301-KOBTQ,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.75,826.4,No
1751-NCDLI,Male,1,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,111.75,4732.6,No
4367-NUYAO,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,37.25,,No
9878-TNQGW,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.35,216.37,Yes
9170-ARBTB,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.1,1099.5,No
4441-NIHPT,Female,1,No,No,18,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.0,949.24,Yes
8999-BOHSE,Female,1,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),108.5,1288.34,Yes
7241-AJHFS,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),105.65,2987.8,No
7029-RPUAV,Male,1,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),121.25,1892.85,Yes
4546-FOKWR,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.45,1198.89,No
9036-CSKBW,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),121.15,5863.11,No
5832-TRLPB,Male,0,No,No,36,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),83.15,2339.84,No
8590-YFFQO,Male,0,Yes,No,74,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),78.95,4699.65,No
8659-IOOPU,Female,0,Yes,Yes,75,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,118.45,7390.1,No
1338-CECEE,Male,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),77.9,2955.57,No
7439-DKZTW,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.75,159.29,No
4646-QZXTF,Female,0,Yes,No,16,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.15,794.73,No
4607-CHPCA,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,106.5,2375.02,Yes
9742-XOKTS,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,108.25,6296.61,No
6921-OZMFH,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,68.1,409.44,No
9578-FOMUK,Male,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.7,415.92,No
4712-UYOOI,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.1,660.86,No
8824-RWFXJ,Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,77.05,437.76,Yes
7722-CVFXN,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,117.6,5797.81,No
8717-VCTXJ,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,38.65,1074.33,No
7363-QTBIW,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.65,903.74,No
4159-NAAIX,Female,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),115.25,6493.3,No
0971-QIFJK,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.65,1735.78,No
9397-TZSHA,Female,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.3,1687.43,No
3391-JSQEW,Male,0,Yes,No,48,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,69.05,2287.19,No
0343-QLUZP,Male,0,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),54.9,2623.4,No
9763-PDTKK,Female,0,No,No,6,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.0,395.0,Yes
2176-LVPNX,Female,1,No,No,78,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,107.55,6532.4,No
7627-JKIAZ,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),97.45,3085.7,Yes
3312-UUMZW,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.65,3183.42,No
1271-UODNO,Male,0,No,No,41,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),71.05,2420.86,No
8461-EFQYM,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.55,1020.64,No
6900-RBKER,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),103.05,4761.35,No
6891-JPYFF,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),107.15,5022.39,No
1459-QNFQT,Male,0,Yes,Yes,71,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),70.5,4281.2,No
1047-NNCBF,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),82.35,1645.77,No
3696-XRIEN,Female,0,No,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),100.0,4392.6,No
4081-DYXAV,Female,0,No,No,28,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),53.65,1002.67,Yes
0074-HDKDG,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),79.1,1852.5,No
8791-GFXLZ,Male,0,No,No,13,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.15,594.28,No
8111-SLLHI,Male,1,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.35,4331.05,Yes
0927-LCSMG,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,83.05,657.95,Yes
9330-DHBFL,Female,0,Yes,Yes,26,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,68.25,1558.4,No
0098-BOWSO,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.3,630.92,No
3452-ABWRL,Male,1,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),103.85,4089.88,No
5859-HZYLF,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.75,619.81,No
8257-RZAHR,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.6,1050.02,Yes
5293-WXJAK,Female,1,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),116.35,1284.94,Yes
3156-QLHBO,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.15,219.92,No
2208-NQBCT,Female,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,101.85,2328.75,No
1779-PWPMG,Female,1,Yes,No,79,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),127.45,8488.83,No
6621-NRZAK,Female,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.9,1259.56,No
0831-JNISG,Male,0,Yes,Yes,82,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.1,1452.58,No
0774-IFUVM,Male,0,Yes,Yes,18,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.65,909.65,No
3082-WQRVY,Male,1,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,39.75,489.95,No
9553-DLCLU,Female,0,No,Yes,16,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),94.75,1235.99,No
1641-BYBTK,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.0,262.37,No
2460-NGXBJ,Male,1,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.4,778.08,No
2446-ZKVAF,Male,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),63.5,1156.39,No
0841-NULXI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,54.15,275.49,Yes
3522-CDKHF,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.6,2557.26,No
1430-SFQSA,Male,0,No,No,30,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,44.3,1182.22,No
0411-EZJZE,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.65,367.78,No
7851-WZEKY,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.85,300.85,Yes
8844-TONUD,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,97.75,1177.92,Yes
8807-ARQET,Female,0,No,No,50,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,47.55,1765.69,No
8992-CEUEN,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.05,228.61,No
4320-QMLLA,Male,0,No,No,16,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,63.55,484.37,No
8777-PVYGU,Female,0,Yes,No,53,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,78.0,3591.44,No
8292-ITGYJ,Female,0,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),36.65,1288.8,No
6870-ZWMNX,Male,0,Yes,No,73,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.5,5307.77,No
0621-CXBKL,Female,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.6,1069.4,No
5268-DSMNQ,Female,1,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),111.85,6106.13,No
5334-JLAXU,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),103.9,5609.18,No
4086-YQSNZ,Female,1,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,93.6,404.89,Yes
6242-MBHPK,Female,1,Yes,No,34,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.6,2455.25,No
5868-CZJDR,Male,0,No,Yes,11,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,32.25,42.33,Yes
9359-UGBTK,Female,0,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),88.65,5206.66,No
0135-NMXAP,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.45,1126.5,Yes
4782-OSFXZ,Female,1,Yes,No,81,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),85.5,5868.72,No
6479-OAUSD,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),36.1,714.92,No
7129-ACFOG,Female,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,62.8,407.25,No
4189-NAKJS,Male,0,No,No,28,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),66.55,1488.9,No
5562-BETPV,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,32.75,No
1282-IHQAC,Male,1,No,No,80,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),61.05,3246.25,No
9127-FHJBZ,Male,0,Yes,Yes,73,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,125.5,8242.65,No
6270-OMFIW,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,94.5,5611.65,Yes
1641-RQDAY,Female,1,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.8,3462.37,No
0107-WESLM,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.15,145.4,Yes
6994-ORCWG,Female,0,No,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,74.05,1016.74,No
1346-UFHAX,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),89.3,1156.76,No
3992-YWPKO,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),123.7,836.43,Yes
2933-XEUJM,Female,0,No,No,55,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,82.2,3630.1,No
0125-LZQXK,Male,0,No,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.75,1572.57,Yes
5461-QKNTN,Male,1,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,114.4,4230.53,No
4835-YSJMR,Male,0,No,No,50,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),69.1,2237.49,No
8399-YNDCH,Male,1,No,No,24,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.65,1439.09,Yes
3164-YAXFY,Male,0,No,No,60,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.15,3267.82,No
0887-WBJVH,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,96.75,4912.79,No
4660-IRIBM,Male,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,93.0,1565.78,No
5673-FSSMF,Female,0,No,No,8,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.05,286.61,Yes
